HTTPCLIENT-553,0,the javadoc methodnam method simpl and multithread connect manag taken interfac and so too gener the javadoc methodnam method multithread manag fine but not visibl javadoc the simpl mangag javadoc could likewis improv codeseg
HTTPCLIENT-30,0,current httpclient throw except if secur cooki receiv nonsecur chanel although rfc doesnt specifi explicitli if client should allow receiv secur cooki nonsecur channel default set browser seem allow tri follow link IE hyperlink the default cooki polici httpclient should same
HTTPCLIENT-452,1,methodnam use default timezon instead gmt In section 331 rfc 2616 state all http datetim stamp must repres greenwich mean time gmt without except To reproduc run follow snippet codeseg expect result thu 01 jan 2004 000000 gmt actual result if your default timezon pst wed 31 dec 2003 160000 pst
HTTPCLIENT-824,0,review use baischttpparam and httpprotocolprocessor httpclient and replac threadsaf implement necessari oleg
HTTPCLIENT-286,1,httpclient discard all cooki author header includ those manual set popul request header collect automat gener header
HTTPCLIENT-323,0,It would nice if inputstream return methodnam could overrid methodnam method return contentlength request url thi would make thing like progressmonitorinputstream use monitor progress download here code snippet codeseg codeseg codeseg codeseg codeseg also somewhat relat request could methodnam must made public Is good reason protect I had extend getmethod and implement public methodnam order feed valu my fixedinputstream thank your time
HTTPCLIENT-960,1,codeseg exampl 142889018617181602061216500409 codeseg contenttyp imagepng In htmlunit wil subclass httpentiti and multipartent fix problem
HTTPCLIENT-813,1,the httpclient throw nullpointerexcept main thread invalid port like 80001 use url An illegalargumentexcept thrown timeoutguard thread codeseg It should throw check except main thread so caller can handl error condit more grace the test program attach thi caus race condit and it not alway reproduc run debugg show differ behavior codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg privat synchron void methodnam codeseg codeseg
HTTPCLIENT-71,0,here some code initi whip up geza apach axi now adapt httpclient add support digest authent authent class I have test code against tomcat 404 sampl code call apach axi web servic one caveat accord geza code right now doe not support qopint
HTTPCLIENT-530,1,codeseg
HTTPCLIENT-317,0,It not possibl sent data eas multipartrel contenttyp discrib rfc 2387 use http client
HTTPCLIENT-852,1,A circularredirectexcept encount use proxi tinyproxi remot machin wherea everyth fine use no proxi the target url such hyperlink which ha 301 redirect the issu can fix use allowcircularredirect set true client param but I cant consid real fix here snippet code exemplifi problem use your own proxi codeseg codeseg codeseg codeseg codeseg codeseg codeseg
HTTPCLIENT-667,0,present httpclient use singl cooki polici all target host which suboptim two reason 1 user need know beforehand kind http cooki support target host provid 2 doe not work well multipl site differ level http cooki support introduc new cooki polici dynam pick up cookiespec browser compat | netscap draft | rfc2109 | rfc2965 base properti respons receiv target host
HTTPCLIENT-501,1,Hi all receiv bug report debian commonshttpcli packag < debianbugreport > the follow bug present upstream 202 and 30rc3 least far I can tell test the specif grammar cooki and cookie2 http header specifi rfc 2109 section 434 and rfc 2965 section 334 respect requir order pair version name path domain and rfc 2965 port after domain howev httpclient produc cooki string domain pair appear befor rather than after path pair the rfc specif do not use either grammar clarifi text can occur ani order occur section defin setcooki and setcookie2 header 422 and 322 respect sinc section question do not fact discuss issu pair order setcookiesetcookie2 all other than use grammar clearli express requir and sinc complimentari header explicitli permit occur ani order seem like httpclient not onli client issu and most server accomod situat fact have gone unnot long seem like either Im badli misread specif no major server ha problem cope < debianbugreport > for your refer debian bug number hyperlink regard wolfgang
HTTPCLIENT-609,0,thi basic copi spring improv request spr2873 hyperlink codeseg codeseg codeseg candid trace level includ classnam classnam classnam and probabl bunch other doesnt bring develop standard good flow mode ani highli interest inform codeseg codeseg I do realiz I could achiv lot rather extens log configur also had includ raw text filter but I do believ affect more develop than me PS wouldnt hurt either if all httpclient loglin came common root eg httpclient classnam instead have sever root thi would howev somewhat backward incompat chang sinc now ha least two root
HTTPCLIENT-926,0,add support amazon S3 authent scheme defin onlin document hyperlink
HTTPCLIENT-46,0,current onli basic authent support A authent interfac should provid allow plugin support other authenticaiton scheme some which may applic specif and therefor have no place httpclient itself but would requir some user
HTTPCLIENT-1027,0,section 284 per default implement creat no more than than 2 concurr connect per given rout and no more 20 connect total here 2 than statement section 31 netscap engin use refer magic cooki and name stuck also here 2 sentenc section 52 httpprotocolhandleredirect If paramet not httpclient handl redirect automat here set should put after not section 61 In certain situat may necessari custom way http messag get transmit across wire beyond possibl possibl use http paramet order abl deal nonstandard noncompli behaviour here 2 possibl
HTTPCLIENT-965,1,hyperlink codeseg
HTTPCLIENT-404,1,thi bug ha been report httpclient user list ilya kharmatski < ilyak mainsoftcom >
HTTPCLIENT-384,0,To my surpris oleg say intent yet jakartaslid webdavcli librari do not compil out box patch issu follow
HTTPCLIENT-972,0,the constructor cachinghttpcli current accept combin httpcach httpclient integ max object size byte As I start look be abl configur behav nonshar cach I realiz actual want replac last int httpparam argument and track all variou option style I have patch updat which I upload shortli
HTTPCLIENT-1026,0,java ha except so resourc must alway close final claus
HTTPCLIENT-165,1,entiti encos method time out 3 second rather than get 100continu respons then after ha send bodi 100continu respons receiv and return ad codeseg seem fix platform 1 jetti server window XP sun jdk 14101 platform 2 tomcat4118 + turbin window 2000 pro sun jdk 131 platform 3 tomcat4118 linux if connect run over stunnel400 report simon robert < simonrobertsfifthwebnet > aurelien pernoud < apernoudsopragroupcom > ingo brunberg < ibfizchemied >
HTTPCLIENT-440,1,from httpclientdev mail list date tue 8 mar 2005 190835 +0100 subject error multipl connect hello I am have some problem while tri multipl connect over httpclient object multithreadedhttpconnectionmanag I am launch 10 thread and each thread execut some getmethod use httpclient object some time I got error like codeseg codeseg methodnam 3 classnam methodnam methodnam 28 methodnam 97 methodnam doe anybodi have ani idea thank advanc jorg
HTTPCLIENT-510,0,I use custom socket implement httpclient and am have problem get secur connect through proxi work httpclient requir my secureprotocolsocketfactori abl creat secur socket layer over exist insecur socket but doe not specifi insecur socket creat current secur proxi connect insecur connect alway creat use defaultprotocolsocketfactori classnam line 702 I wish abl overrid behaviour so I can creat insecur socket use my own custom implement the problem default behaviour my custom socket implement written c++ use jni and ssl implement handl nativ level henc layer over exist jdk socket not work My propos solut add http connect paramet specifi socket factori use perhap httpconnectioninsecuresocketfactori type class
HTTPCLIENT-985,1,becaus cach modul current implement decor behav like transpar cach proxi need correctli popul via header so can preserv record which protocol version were use upstream and downstream cach modul thi must per rfc hyperlink
HTTPCLIENT-1034,0,Id like add link into httpclient doc detail some benchmark did httpclient cach modul
HTTPCLIENT-163,1,thi observ ibm visualag 35 which run jdk122 import httpclient sourc code into ide bring up compil error classnam the initi privat responseconsumedwatch mresponsewatch use anyonym inner class seem caus some troubl implic code codeseg codeseg codeseg the error messag field initi the constructor invok creat classnam argument not defin but onli context methodnam uri constructor ie methodnam constructor can compil methodnam uri can not compil error can not creat constructor due incorrect field initi codeseg fix the code abov equival construct instanc begin each constructor enclos class A copi and past construct code into each two constructor fix thingsuntil next updat
HTTPCLIENT-574,0,httpmethodbas provid readstatuslin method explicitli design subclass overrid howev ani attempt do so quickli encount issu sinc subclass doe not have access statuslin member variabl httpmethodbas the same hold true sever other member variabl well recommend all access member variabl occur through accessor and mutat provid set see patch below codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg
HTTPCLIENT-705,1,httpclient doe not handl uri path compon null eg hyperlink same path compon thi result eg protocolexcept the server fail respond valid http respons
HTTPCLIENT-738,0,methodnam As findbug say class name shouldnt shadow simpl name implement interfac thi classinterfac ha simpl name ident implementedextend interfac except interfac differ packag eg classnam extend classnam thi can except confus creat lot situat which have look import statement resolv refer and creat mani opportun accid defin method do not overrid method superclass
HTTPCLIENT-99,1,use 20020811 tarbal and jdk140 get post retri soon finish send request I turn log and verifi soon last rn hit wire start next retri for exampl codeseg codeseg codeseg the top line end second post and last line start third post To make sure server realli wasnt send someth back I wrote quick server would listen request and send 404 soon read post get line but would keep read and dump info In httpclient log still shoot off 3 request befor receiv respons and server got all three request client and server run same machin So whi httpclient send three request without wait respons
HTTPCLIENT-1142,1,I got infinit loop ntlm authent if authent fail bad credenti the state fail ntlm sheme never catch method authent class httpauthent line 123 I fix temporatili bug ad case protocol state handshak
HTTPCLIENT-1097,0,I ran into problem ssl wildcard certif class browsercompathostnameverifi It handl exampleorg fine but serverexampleorg fail work correctli the javadoc claim should behav same way curl and firefox In firefox ssl certif serverexampleorg work fine host serverexampleorg use httpclient throw except here exampl test junit4 codeseg codeseg codeseg codeseg codeseg codeseg codeseg codeseg
HTTPCLIENT-552,0,It would use abl close connect simplehttpconnectionmanag thi could achiev ad methodnam method per multithreadedconnectionmanag ideal would ad httpconnect interfac but could break exist implement To avoid perhap consid introduc subinterfac method could also creat abstractconnectionmanag class would make easier add more function later
HTTPCLIENT-758,0,the method signatur removerequestinterceptorbyclass and removeresponseinterceptorbyclass abstracthttpcli wrong must codeseg and codeseg
HTTPCLIENT-26,0,current no way user set request bodi postmethod directli the onli way do ad paramet postmethod thi make sens most case howev situat user actual know request bodi and want set directli ad follow method fix codeseg
HTTPCLIENT-1100,1,A cach entri whose origin respons didnt carri contentlength header should not reject consid invalid becaus length it cach content differ nonexist contentlength header valu the attach patch onli verifi length if header origin present
HTTPCLIENT-675,1,Hi folk codeseg could delet pool which still thread wait get connect If so thread would remain global pool but even if interrupt would still use old hostconnectionpool which no connect ever becom avail again codeseg what do think
HTTPCLIENT-614,0,were now do decent job check CN x509 cert http hyperlink I think patch hyperlink should cover 999 user out but some more esoter possibl so I think oleg right We need let user chang strategi provid own strategi if want some addit thing think hyperlink CN depreci I am not abl find popular websit http isnt use CN codeseg match subdomain codeseg firefox but not ie6 the patch hyperlink allow subdomain should support multipl cn subject codeseg should support mix CN and subjectaltnam If do creat some altern strategi peopl tri Id probabl lean toward someth like x509namecheckingstrategysunjava6 default x509namecheckingstrategyfirefox2 x509namecheckingstrategyie7 x509namecheckingstrategyfirstcnandnowildcard aka strict
HTTPCLIENT-713,0,remov routedrequest clientrequestdirectorexecut pass request and routetarget separ
HTTPCLIENT-298,0,just mention lot javadoc comment read like < tt > fals < ff > otherwis which print rest document < tt > cant give complet list happen veri often To check just go bottom page and see if appear < tt > < code >
HTTPCLIENT-494,0,If get made page queri argument contain space mani web server notabl includ tomcat 5 can gener redirect which space queri argument not escap correctli most browser includ IE and firefox compens quot ani includ space redirect locat http client doe not when broken url present subsequ server get command interprt incorrectli result usual 505 the fix replac space redirect locat +s thi doesnt entir fix problem but job web server develop
HTTPCLIENT-806,1,copi my mail list post oleg suggest I post jira 40 fix am use commonshttpclient301 and I am send some request through http protocol I have problem long creation connect if ip address remot servic not exist I think problem situat http connect not creat and connectexcept thrown after connect timeout thi except catch classnam method executewithretri then defaulthttpmethodretryhandl call recogn whether connect creation repeat not I think special handl connectexcept miss retrymethod defaulthttpmethodretryhandl becaus except not recogn and connet creat again On other hand connecttimeoutexcept thrown after connect timeout http thi except handl defaulthttpmethodretryhandl and call stop codeseg codeseg probabl miss connectexceptioncodeseg codeseg
HTTPCLIENT-1177,1,httpclient treat uri fragment redirect uri incosist It strip fragment rel uri but leav absolut one unchang
HTTPCLIENT-506,1,Im have problem get httpclientrc1 authent use digest our ia server ive tri upgrad rc3 without ani effect I also got our IT guy upgrad ia without luck I also abl have get method work under ia and connect work coupl other proxi server after examin ether log my common code and firefox same url I notic valu uri set proxyauthor header onli signific differ after look rfc 2617 I notic section 322 the author request header state codeseg A reexamin header show firefox match requesturi digesturi but httpclient not I reproduc partial header below I tri modifi rc3 sourc produc hardcod valu uri and demonstr would success authent uri I also check authent would fail ani other uri and did codeseg codeseg
HTTPCLIENT-1182,0,our applic use java webstart deploy amoung other thing webstart give us abil access system our case window certif system for instanc one our client use certif base authent webserv thi done through hardwar devic attach system window alreadi ha way interfac devic and webstart ha way interfac window api I dont think can get use ani socketfactori creat We would have check oracl sure I think need use one set default httpsurlconnect what I am suggest anoth constructor ad allow just wrap one I not plan put depend httpsurlconnect but rather just add abil wrap ani javaxnetsslsslsocketfactori thi not big chang api I get patch readi soon
HTTPCLIENT-444,1,the ntlm authent scheme doe not work preemptiv authent enabl report dave seidel < dave mindreefcom >
HTTPCLIENT-657,0,the test check written date format cooki which unfortun includ two charact abbrevi day thi differ local so dateformat ha construct localeu dateutil
HTTPCLIENT-41,0,when post form web page may have mani paramet post webserv current postmethod if want add multipl paramet would have call methodnam valu each one A new convin method should ad allow simpler client code take array namevaluepair object and ad all paramet singl function call void methodnam paramet also comment postmethod function deal paramet state overrid method httpmethodbas which incorrect more inform comment should ad public api
HTTPCLIENT-1057,0,basicclientcooki should read basiccookiestor see patch detail
HTTPCLIENT-998,0,thi protocol recommend codeseg if both entiti tag and lastmodifi valu have been provid origin server should use both valid cachecondit request thi allow both http10 and http11 cach respond appropri hyperlink the current implement onli use etag condit valid entri so http10 cach cant current repli us 304 not modifi even if would appropri
HTTPCLIENT-869,0,the notic file httpclient jar incorrect It state codeseg codeseg the lead blank line should delet and httpclient should apach httpcompon client httpclient similar case sourc archiv similarli httpmime
HTTPCLIENT-772,0,quot < hyperlink > standard complianc httpclient strive conform follow specif endors internet engin task forc ietf and internet larg rfc 1945 hypertext transfer protocol http10 rfc 2116 hypertext transfer protocol http11 rfc2617 http authent basic and digest access authent rfc2109 http state manag mechan cooki rfc2965 http state manag mechan cooki v2 note typo refer http11
HTTPCLIENT-526,0,codeseg the setcooki header malform cooki ha no name so http head may consid invalid thi result error build next request Id expect httpclient warn malform header and drop
HTTPCLIENT-342,0,httpclient authent guid doe not reflect fact preemptiv authent requir default credenti set It should also mention secur implic preemptiv authent default credenti sent everi request ani target proxi server
HTTPCLIENT-261,1,use cv version 21 rc I think tri get url content url followredirect specifi and strictmod off and I get 302 redirect differ url differ host locat header caus go into infinit loop merci abort 100 redirect An exampl offend url hyperlink the problem lie classnam version 1177 line 1225 It doe follow codeseg codesegand alreadi host header previou url request so endlessli loop until abort max redirect default 100 I guess I comment out and work fine
HTTPCLIENT-1066,0,ive put same comment follow issu hyperlink I am use httpclient 41 I had problem fix In defaultrequestdirectorrewriterequesturi method nonproxi uri and absolut uri call uriutilsrewriteuri which take rawpath uri and normal So I pass uri exampl hyperlink automat remov extra slash and becom hyperlink ive got rest servic accept uri codesegcodeseg I wouldnt say abov solut wrong but I guess should not chang valu user pass
HTTPCLIENT-769,1,I am see mani same problem note hyperlink use latest build maven repo codeseg
HTTPCLIENT-1016,0,sometim web server respond http request nonstandard locat respons header dure server side redirect 302 ad conveni method over come
HTTPCLIENT-689,0,implement stackabl paramet allow paramet hierarchi without link param instanc
HTTPCLIENT-903,0,consid use concurrenthashmap instead hashmap ani map use multipl thread for exampl schemeregistri and authschemeregistri
HTTPCLIENT-711,1,basicroutedirector appear miscalcul complex rout exampl follow
HTTPCLIENT-659,0,dateutil creat simpledateformat each invoc formatd and parsed thi can optim if simpledateformat instanc cach sinc simpledateformat not threadsaf cach must threadloc
HTTPCLIENT-944,1,If my request encount sockettimeoutexcept httprequestretryhandlerretryrequest call executioncount valu +1
HTTPCLIENT-1158,0,the messag uriutilsrewriteuri misspel uri may nor null should uri should not null
HTTPCLIENT-227,1,essenti have invalid http server stellent cm actual and file bug which return header like http11 401 unauthor wwwauthent basic secur realm connect keepal which clearli miss contentlength header now previous httpclient handl perfectli read until end connect ie treat like connect close howev some reason socket except be thrown and invalid connect ad back into connect pool and everi connect server after thow except see thread socketexcept invalid server full discuss issu ill attach patch fix problem the biggest thing consid chang duplic connect header test case which resolv around question if connect keep aliv present but no contentlength provid should connect close the patch requir answer ye and I realli cant see ani other way do
HTTPCLIENT-729,0,the routerel stuff classnam detach rest connect manag api move httprout routetrack httproutedirector httprouteplann classnam classnam implement class have depend scheme and schemeregistri classnam but doe not introduc recurs depend between packag
HTTPCLIENT-914,0,14 fix mani bug and ad some nice featur hyperlink It took me whiel find out main reason my test fail methodnotfoundexcept
HTTPCLIENT-399,0,In http specif hyperlink sec8html under chapter negoti state If either client server send close token connect header request becom last one connect httpclient v202 and v30 alpha2 current close connect onli if server ha sent connect close header and not request contain
HTTPCLIENT-390,1,the combin ssl tunnel host authent and disabl persist connect support httpd keepal off caus infinit loop httpmethoddirector the problem ha been report httpclientdev list rindress macdonald < rmacdona enterasyscom >
HTTPCLIENT-674,0,with core alpha5 version detect scheme introduc replac preliminari version detect client alpha1 core that mean new versionproperti file least one per jar mayb one per potenti jar
HTTPCLIENT-413,1,A cooki exampl mydomaincom domain properti not sent host mydomaincom without anyth els befor mydomaincom thi concern all cookiespec relev code locat cookiespecbas codeseg It should chang instanc someth like codeseg
HTTPCLIENT-672,0,there have been api chang core sinc it alpha5 releas client need adapt so it alpha2 snapshot build and run against current core api
HTTPCLIENT-505,0,
HTTPCLIENT-464,1,after receiv 204 NO content respons httpclient alway close connect thi did not happen earlier version and appear have been caus recent fix bug 34262
HTTPCLIENT-1139,1,our applic ha been work fine use ntlm auth httpclient 3 year We were most recent 403 upon upgrad 412 ntlm stop work codeseg use wireshark I can see ntlm auth not even attempt use 412 roll back 403 immedi resolv problem
HTTPCLIENT-243,0,In methodnam onli chunk transfer encod support some proxi server like privoxi etc send transferencod ident header and httpclient fail quietli and return null result input stream At line 2037 classnam revis 1160 I insert follow two line and appear work fine codeseg I think should least throw except do someth encount unsupport transferencod instead return null input stream
HTTPCLIENT-595,0,pleas chang junit depend codeseg better automat convers maven 2
HTTPCLIENT-822,0,when send http request connect timeout occur httpclientexecut method throw javanetsocketexcept instead classnam codeseg
HTTPCLIENT-5,1,codeseg resolut If valu expir paramet start and end singl quot strip first and last charact befor pars
HTTPCLIENT-478,1,codeseg after run client I get expect messag error classnam the host did not accept connect within timeout 5000 ms but onli after 20 second codeseg codeseg catch except e codeseg
HTTPCLIENT-107,1,the cv version latka fail test $ ant test not maven use cv version httpclient the messag codeseg warn codeseg classnam redirect port 80 1 not support 21 sep 2002 005432098 the request preced codeseg and respons codeseg the problem appear section code httpmethodbas codeseg codeseg catch except ex codeseg codeseg
HTTPCLIENT-280,1,My singl thread user vf httpclient user use multithreadedhttpconnectionmanag hang codeseg minor activ ive turn httpclient debug and I see last line be last thing I get codeseg codeseg thi pretti reproduc when I hack vf not use multithreadedhttpconnectionmanag I dont get problem
HTTPCLIENT-347,0,methodnam certainli more intut name At same alreadi mention certainli need connect killer method methodnam idletim codeseg
HTTPCLIENT-755,1,the use methodnam buggi see < hyperlink > affect class classnam propos solut creat methodnam string method classnam
HTTPCLIENT-1154,0,classnam should allow client specifi custom prefix string key so ensur collisionavoid other memcach key client may use
HTTPCLIENT-582,0,It would use jmeter and perhap other applic have access list regist cooki polici name codeseg
HTTPCLIENT-653,0,even if connect releas back threadsafeclientconnmanag hard refer connect wrapper prevent GC tsccm make sure connect wrapper properli detach releas then updat methodnam accordingli
HTTPCLIENT-166,0,In httpconnect method waitforrespons use busywait instead block until respons arriv Is purpos shouldnt handl block instead
HTTPCLIENT-484,0,includ function authsslprotocolsocketfactori class into main distribut httpclient hyperlink
HTTPCLIENT-226,1,httpmethodgetresponsebodi throw npe if respons server 204 shouldnt getresponsebodi return null contract instead throw npe
HTTPCLIENT-775,0,mayb know but hyperlink download httpcompon and httpclient broken 500 intern server error
HTTPCLIENT-48,0,some action requir user input like forward anoth host retriev authent credenti should have some way client setup listen such event so can handl fli No gui programat onli
HTTPCLIENT-245,0,I tri both beta2 20 releas and nightli build the follow code snippet describ I am tri do codeseg after code execut getfollowredirect method still return fals and ani redirect which sent webserv not follow As temporari workaround sinc I want all redirect follow I comment out follow code httpmethodbas class processredirectrespons method codeseg If bug ha alreadi been report I apologizei search and found noth relat issu
HTTPCLIENT-815,0,can not determin requir jar file compil sampl own file exampl classnam use codeseg codeseg onli known workaround go back old version 31
HTTPCLIENT-1056,1,class name classnam line 118119 codeseg
HTTPCLIENT-309,0,thi rfe possibl implement attach the implement doe not modifi ani exist code were use http post send larg amount data unknown size We dont want buffer entir request so implement stream post method the implement ha 3 class streamedpostmethod bufferedchunkedoutputstream and outputstreamwrit the bulk code bufferedchunkedoutputstream which may good target replac chunkedoutputstream main distribut bufferedchunkedoutputstream ha follow charactersit 1 It ha intern 2K buffer without buffer chunk size would too small mani case eg objectoutputstream like call methodnam 4 byte long argument 2K chosen minim chunk overhead less than 1 2 If entir entiti bodi fit within 2K buffer doe not use chunk thi impli header onli sent out first chunk entir bodi ha written but no sooner 3 the chunk size not limit 2K if methodnam call larg argument intern buffer and new request sent out singl chunk 4 becaus 2 it tightli coupl streamedpostmethodreallywritehead 5 streamedpostmethod call methodnam write last buffer and end chunk becaus 4 and 5 didnt want touch chunkedoutputstream interestingli entityenclosingmethod alreadi tightli coupl chunkedoutputstream becaus ha call writeclosingchunk there probabl some room refactor here codeseg To use code must implement outputstreamwrit and pass streamedpostmethod constructor execut method usual caveat streamedpostmethod doe not implement expectcontinu logic We had no way test It also strictli post In gener same methodolog applic put etc It should fairli simpl gener legal goldman sach Co make code avail under apach licens
HTTPCLIENT-1157,0,the memcachedhttpcachestorag class implement httpcachestorag which defin method throw ioexcept but underli netspymemcachedmemcachedclientif throw runtim except these except not caught code ioexcept expect caus except bubbl up call code It seem like memcachedhttpcachestorag class should treat least some runtim except ioexcept so normal code execut path can follow Im propos memcachedhttpcachestorag treat operationtimeoutexcept memcach client ioexcept thi would allow exist cachinghttpcli code catch and log except warn instead bubbl except up call code
HTTPCLIENT-725,0,the threadsafeclientconnectionmanag rather it connpoolbyrout need plenti cleanup use long + timeunit timeout interv java 5 style comput timeout end date onc instead remain interv review which method should acquir pool lock and which should expect caller have done use factori method instanti some helper object
HTTPCLIENT-344,0,methodnam doe not differenti between stale and close If connect close methodnam return true the log indic connect stale even though realli just close methodnam also call second time unnecessarili thi should fix 30 and perhap even 201 codeseg
HTTPCLIENT-989,1,In defaulthttprequestretryhandl case nohttpresponseexcept request retri without take into account whether http method idempot not thi violat rfc 2616 section 814 which state thi mean client server and proxi must abl recov asynchron close event client softwar should reopen transport connect and retransmit abort sequenc request without user interact so long request sequenc idempot see section 912 nonidempot method sequenc must not automat retri although user agent may offer human oper choic retri methodnam codeseg
